序号,单词,exchange,音标,中文意思,
3470,their,,/ðeə(r)/,pron.他(她，它)们的,
3471,theirs,,/ðeəz/,pron.他（她，它）们的,
3472,them,,/ð(ə)m，ðem/,pron.他/她/它们（宾格）,
3473,theme,,/θiːm/,n.主题,
3474,themselves,,/ðəmˈselvz/,pron.他/她/它们自己,
3475,then,,/ðen/,ad.当时，那时，然后，那么,
3476,theoretical,,/θɪəˈretɪk(ə)l/,a.理论的,
3477,theory,,/θɪəˈretɪk(ə)l/,n.理论,
3478,there,,/ðeə(r)/,int.那！你瞧（表示引起注意）n.那里，那儿ad.在那里，往那里；（作引导词）表”存在",
3479,therefore,,/ˈðeəfɔː(r)/,ad.因此，所以,
3480,thermos,,/ˈθɜːmɔs/,n.热水瓶,
3481,these,,/ˈθɜːmɔs/,a.&pron.这些,
3482,they,,/ðeɪ/,pron.他（她）们；它们,
3483,thick,,/θɪk/,a.厚的,
3484,thief,,/θiːf/,n.窃贼，小偷,
3485,thief,(复thieves),/θiːf/,n.窃贼，小偷,
3486,thin,,/θɪn/,a.薄的；瘦的；稀的,
3487,thing,,/θɪŋ/,n.东西；(复)物品，用品；事情，事件,
3488,think,,/θɪŋk/,v.想；认为；考虑,
3489,thought,,/θɪŋk/,v.想；认为；考虑,
3490,think,(thought),/θɪŋk/,v.想；认为；考虑,
3491,thinking,,/ˈθɪŋkɪŋ/,n.思索;见解;想法,
3492,third,,/θɜːd/,num.第三,
3493,thirst,,/θɜːd/,n.渴；口渴,
3494,thirsty,,/ˈθɜːstɪ/,a.渴,
3495,thirteen,,/θɜːˈtiːn/,num.十三,
3496,thirty,,/ˈθɜːtɪ/,num.三十,
3497,this,,/ðɪs/,a.&pron.这，这个,
3498,thorough,,/ˈθʌrə;(US)ˈθʌrəʊ/,a.彻底的,
3499,those,,/ðəʊz/,a.&pron.那些,
3500,though,,/ðəʊ/,conj.虽然，可是,
3501,thought,,/θɔːt/,n.思考，思想;念头,
3502,thousand,,/ˈθaʊzənd/,num.千,
3503,thread,,/θred/,n.线,
3504,three,,/θriː/,num.三,
3505,thrill,,/θrɪl/,n./v.兴奋，激动,
3506,thriller,,/ˈθrɪlə(r)/,n.惊险小说,
3507,throat,,/θrəʊt/,n.喉咙,
3508,through,,/θruː/,prep.穿（通）过;从始至终ad.穿(通)过;自始至终，全部,
3509,throughout,,/θruːˈaʊt/,prep.遍及，贯穿,
3510,threw,,/θrəʊ/,v.投，掷，扔,
3511,thrown,,/θrəʊ/,v.投，掷，扔,
3512,throw,(threw，thrown),/θrəʊ/,v.投，掷，扔,
3513,thunder,,/ˈθʌndə(r)/,n.&v.雷声，打雷,
3514,thunderstorm,,/ˈθʌndəstɔːm/,n.雷电交加暴风雨,
3515,Thursday,,/ˈθɜːzdeɪ/,n.星期四,
3516,thus,,/ðʌs/,ad.这样；因而,
3517,Tibet,,/tɪ'bet/,n.西藏,
3518,Tibeta,,/tɪ'betən/,n.西藏人；西藏语,
3519,tick,,/tɪk/,vt.作记号,
3520,ticket,,/ˈtɪkɪt/,n.票；卷,
3521,tidy,,/ˈtɪkɪt/,a.整洁的，干净的vt.弄整洁，弄干净,
3522,tie,,/taɪ/,vt.（用绳，线）系，拴，扎n.领带，绳子，结；关系,
3523,tiger,,/ˈtaɪɡə(r)/,n.老虎,
3524,tight,,/taɪt/,a.紧的,
3525,till,,/tɪl/,conj.&prep.直到，直到…为止,
3526,time,,/taɪm/,n.时间;时期;钟点，次，回vt.测定…的时间，记录…的时间,
3527,timetable,,/ˈtaɪmteɪb(ə)l/,n.（火车、公共汽车等）时间表；（学校）课表,
3528,tin,,/tɪn/,n.（英）罐头，听头,
3529,tiny,,/ˈtaɪnɪ/,adj. tinier，tiniest a.极小的，微小的,
3530,tip,,/tɪp/,n.&v.顶端，尖端；告诫；提示(给)小费,
3531,tire,,/ˈtaɪə(r)/,vi.使疲劳,
3532,tired,,/ˈtaɪəd/,a.疲劳的，累的,
3533,tissue,,/ˈtɪʃuː，ˈtɪsjuː/,n.（人，动植物的）组织，纸巾,
3534,title,,/ˈtɪʃuː，ˈtɪsjuː/,n.标题，题目,
3535,to,,/tʊ，tuː/,prep.（动词不定式符号，无词义）；（表示接受动作的人或物）给；对，向，到；在…之前,
3536,toast,,/təʊst/,v./n.烤,
3537,tobacco,,/təʊst/,n.烟草，烟叶,
3538,today,,/təʊst/,ad.&n.今天;现在，当前,
3539,together,,/təʊst/,ad.一起，共同,
3540,toilet,,/ˈtɔɪlɪt/,n.厕所,
3541,Tokyo,,/ˈtəʊkjəʊ/,n.东京,
3542,tolerate,,/ˈtɔləreɪt/,v.容许，允许，忍受,
3543,tomato,,/təˈmɑːtəʊ;(US)təˈmeɪtəʊ/,n.西红柿，番茄,
3544,tomb,,/tuːm/,n.坟墓,
3545,tomorrow,,/təˈmɔrəʊ/,ad.&n.明天,
3546,ton,,/təˈmɔrəʊ/,n.（重量单位）吨,
3547,tongue,,/tʌŋ/,n.舌，舌头,
3548,tonight,,/təˈnaɪt/,ad.&n.今晚，今夜,
3549,too,,/təˈnaɪt/,ad.也，还，又，太，过分，很，非常,
3550,tool,,/tuːl/,n.工具，器具,
3551,tooth,,/tuːθ/,(复teeth)n.牙齿,
3552,toothache,,/ˈtuːθeɪk/,n.牙痛,
3553,toothbrush,,/ˈtuːθbrʌʃ/,n.牙刷,
3554,toothpaste,,/ˈtuːθpeɪst/,n.牙膏,
3555,top,,/tɔp/,n.顶部，（物体的）上面,
3556,topic,,/ˈtɔpɪk/,n.题目，话题,
3557,tortoise,,/ˈtɔpɪk/,n.乌龟,
3558,total,,/ˈtəʊt(ə)l/,a.总数的;总括的;完全的，全然的n.合计，总计v.合计为,
3559,totally,,/ˈtɔt(ə)lɪ/,ad.总合地，完全地,
3560,touch,,/tʌtʃ/,vt.触摸，接触,
3561,tough,,/ˈtɔt(ə)lɪ/,a.坚硬的；结实的；棘手的，难解的,
3562,tour,,/tʊə(r)/,n.参观，观光，旅行,
3563,tourism,,/ˈtʊərɪz(ə)m/,n.旅游业；观光,
3564,tourist,,/ˈtʊərɪst/,vn.旅行者，观光者,
3565,tournament,,/ˈtʊənəmənt;(US)ˈtɜːrn-/,n.锦标赛，联赛,
3566,toward,,/təˈwɔːd/,prep.向，朝，对于,
3567,towards,,/tə'wɔːdz/,prep.向，朝，对于,
3568,towel,,/ˈtaʊəl/,n.毛巾,
3569,tower,,/ˈtaʊə(r)/,n.塔,
3570,town,,/taʊn/,n.城镇，城,
3571,toy,,/tɔɪ/,n.玩具，玩物,
3572,track,,/træk/,n.轨道；田径,
3573,tractor,,/ˈtræktə(r)/,n.拖拉机,
3574,trade,,/treɪd/,n.贸易vt.用…进行交换,
3575,tradition,,/trəˈdɪʃ(ə)n/,n.传统，风俗,
3576,traditional,,/trəˈdɪʃ(ə)n/,a.传统的，风俗的,
3577,traffic,,/ˈtræfɪk/,n.交通，来往车辆,
3578,trafficlights,,/ˈtræfɪklaɪts/,n.交通指挥灯红绿灯,
3579,train,,/treɪn/,n.火车v.培训，训练,
3580,trainer,,/treɪˈnə(r)/,n.训练人；教练,
3581,training,,/ˈtreɪnɪŋ/,n.培训,
3582,tram,,/træm/,n.有轨电车,
3583,transform,,/trænsˈfɔːm/,v.使改变形态，使改观,
3584,translate,,/trænsˈleɪt/,vt.翻译,
3585,translation,,/trænsˈleɪʃ(ə)n/,n.翻译；译文,
3586,transparent,,/trænsˈpærənt/,a.透明的，清澈的,
3587,translator,,/træns'leɪtə/,n.翻译家，译者,
3588,transport,,/trænsˈpɔːt/,n.&vt.运输,
3589,trap,,/træp/,n.陷阱vt.使陷入困境,
3590,travel,,/ˈtræv(ə)l/,n.&vi.旅行,
3591,traveler,,/ˈtrævələ(r)/,n.旅行者,
3592,treasure,,/ˈtreʒə(r)/,n.金银财宝，财富,
3593,treat,,/triːt/,vt.对待，看待,
3594,treatment,,/ˈtriːtmənt/,n.治疗，疗法,
3595,tree,,/triː/,n.树,
3596,tremble,,/ˈtremb(ə)l/,v.颤抖,
3597,trend,,/trend/,n.趋势，倾向，动态,
3598,trial,,/ˈtraɪəl/,n.审判；试验；试用,
3599,triangle,,/ˈtraɪæŋɡ(ə)l/,n.&adj.三角形;三角形的,
3600,trick,,/trɪk/,n.诡计，把戏,
3601,trip,,/trɪp/,n.旅行，旅程,
3602,trolley-bus,,/ˈtrɔlɪ-bʌs/,n.无轨电车,
3603,troop,,/truːp/,n.部队,
3604,trouble,,/ˈtrʌb(ə)l/,vt.使苦恼，使忧虑，使麻烦n.问题，疾病，烦恼，麻烦,
3605,troublesome,,/ˈtrʌb(ə)lsəm/,a.令人烦恼，讨厌,
3606,trousers,,/ˈtraʊzəz/,n.裤子，长裤,
3607,truck,,/trʌk/,n.卡车，运货车；车皮v.装车；用货车运,
3608,TRUE,,/truː/,a.真的，真实的；忠诚的,
3609,truly,,/ˈtruːlɪ/,ad.真正地，真实地,
3610,trunk,,/trʌŋk/,n.树干；大箱子,
3611,trust,,/trʌst/,vt.相信，信任，信赖,
3612,truth,,/truːθ/,n.真理，事实，真相，实际,
3613,try,,/truːθ/,v.试，试图，努力,
3614,T-shirt,,/tiː-ʃɜːt/,n.T恤衫,
3615,tube,,/tjuːb;(US)tuːb/,n.管，管状物,
3616,tune,,/tjuːn;(US)tuːn/,n.曲调，曲子,
3617,Tuesday,,/ˈtjuːzdeɪ/,n.星期二,
3618,turkey,,/ˈtɜːkɪ/,n.火鸡,
3619,turn,,/tɜːn/,v.旋转，翻转，转变，转弯n.轮流，（轮流的）顺序,
3620,turningn,,/ˈtɜːnɪŋ/,.拐弯处，拐角处,
3621,tutor,,/ˈtjuːtə(r)/,n.家庭教师，私人教师，导师,
3622,TV,(缩)television,/‚tiː'viː/,n.电视机,
3623,twelfth,,/twelfθ/,num.第十二,
3624,twelve,,/twelv/,num.十二,
3625,twentieth,,/'twentɪɪθ/,vnum.第二十,
3626,twenty,,/ˈtwentɪ/,num.二十,
3627,twenty-first,,/ˈtwentɪ-/fɜːst/,num.第二十一,
3628,twenty-one,,/ˈtwentɪ-wʌn/,num.二十一,
3629,twice,,/twaɪs/,ad.两次；两倍,
3630,twin,,/twɪst/,n.双胞胎之一,
3631,twist,,/twɪst/,v./n.使弯曲，转动,
3632,two,,/tuː/,num.二,
3633,type,,/ˈtaɪp/,vt.打字,
3634,typewriter,,/ˈtaɪpraɪtə(r)/,n.打字机,
3635,typical,,/ˈtɪpɪk(ə)l/,a.典型的，有代表性的，特有的,
3636,typhoon,,/taɪˈfuːn/,n.台风,
3637,typist,,/ˈtaɪpɪst/,n.打字员,
3638,tyre,,/taɪə/,(美tire)n.轮胎,
3639,ugly,,/ˈʌɡlɪ/,a.丑陋的；难看的,
3640,U.K.,UK(缩)＝United Kingdom,/juːˈkeɪ/,n.英国，联合王国,
3641,umbrella,,/ʌmˈbrelə/,n.雨伞,
3642,U.N.,UN(缩)＝the United Nations,/juːˈən/,,n.联合国
3643,unable,,/juːˈən/,a.不能的，不能胜任的,
3644,unbearable,,/ʌnˈbeərəb(ə)l/,a.难耐得，无法接受的,
3645,unbelievable,,/ʌnbɪˈliːvəb(ə)l/,a.难以置信的,
3646,uncertain,,/ˈsɜːt(ə)n/,a.不确定的,
3647,uncle,,/ˈʌŋk(ə)l/,n.叔，伯，舅，姑夫，姨父,
3648,uncomfortable,,/ʌnˈkʌmftəb(ə)l/,a.令人不舒服的,
3649,unconditional,,/ʌnkənˈdɪʃən(ə)l/,a.无条件，绝对的,
3650,unconscious,,/ʌnˈkɔnʃəs/,a.昏迷，不省人事的,
3651,under,,/ˈʌndə(r)/,ad.&prep.在…下面，向…下面,
3652,underground,,/ʌndəˈɡraʊnd/,a.地下的n.地铁,
3653,underline,,/ʌndəˈlaɪn/,v.在…下划线,
3654,understand,(understood),/ʌndəˈstænd/,v.懂得;明白;理解,
3655,understanding,,/ʌndəˈstændɪŋ/,n.领会;理解,
3656,undertake,,/ʌndəˈteɪk/,v.承担，从事，负责,
3657,undertake,(undertook，undertaken),/ʌndəˈteɪk/,v.承担，从事，负责,
3658,underwear,,/ˈʌndəweə(r)/,n.内衣,
3659,undivided,,/ʌndɪˈvaɪdɪd/,a.没分开的；专一的；专心的,
3660,undo,,/ʌnˈduː/,v.解开，松开,
3661,unemployment,,/ʌnɪmˈplɔɪmənt/,n.失业，失业状态,
3662,unfair,,/ʌnˈfeə(r)/,a.不公平的，不公正的,
3663,unfit,,/ʌnˈfɪt/,a.不合宜的，不相宜的,
3664,unfold,,/ʌnˈfəʊld/,vt.展开，打开,
3665,unfortunately,,/ʌnˈfɔːtjʊnətlɪ/,ad.不幸地,
3666,unhappy,,/ʌnˈfɔːtjʊnətlɪ/,a.不高兴的，伤心的,
3667,unhealthy,,/ʌnˈhelθɪ/,a.不健康的，不卫生的,
3668,uniform,,/ˈjuːnɪfɔːm/,n.制服,
3669,unimportant,,/ʌnɪmˈpɔːt(e)nt/,a.不重要的，无意义,
3670,union,,/ˈjuːnjən/,n.联合，联盟；工会,
3671,unique,,/jʊˈniːk/,a.惟一的，独一无二的,
3672,unit,,/ˈjuːnɪt/,n.单元，单位,
3673,unite,,/jʊˈnaɪt/,v.联合，团结,
3674,universal,,/juːnɪˈvɜːs(ə)l/,a.普遍的，全体的,
3675,universe,,/ˈjuːnɪvɜːs/,n.宇宙,
3676,university,,/juːnɪˈvɜːsɪtɪ/,n.大学,
3677,unknown,,/juːnɪˈvɜːsɪtɪ/,a.不知道的,
3678,unless,,/ʌnˈles/,conj.如果不，除非,
3679,unlike,,/ʌnˈlaɪk/,prep.不像，和…不同,
3680,unmarried,,/ʌnˈmærɪd/,a.未婚的，独身的,
3681,unpleasant,,/ʌnˈplez(ə)nt/,a.使人不愉快的,
3682,unrest,,/ʌnˈrest/,n.不安；骚动,
3683,unsafe,,/ʌnˈseɪf/,a.不安全的；危险的,
3684,unsuccessful,,/ʌnsəkˈsesfʊl/,a.不成功，失败的,
3685,until,,/ʌnˈtɪl/,prep.&conj.直到…为止,
3686,untrue,,/ʌnˈtruː/,a.不真实的，假的,
3687,unusual,,/ʌnˈjuːʒʊəl/,a.不平常的，异常的,
3688,unwilling,,/ʌnˈwɪlɪŋ/,a.不愿意的，勉强的,
3689,up,,/ʌp/,ad.向上；在上方；起来；在…以上a.上面的，向上的，上行的n.上升；上坡；繁荣。,
3690,upon,,/əˈpɔn/,prep.在……上面,
3691,upper,,/ˈʌpə(r)/,a.较高的，较上的,
3692,upset,,/ʌpˈset/,a.心烦的，苦恼的,
3693,upstairs,,/ʌpˈsteəz/,ad.在楼上，到楼上,
3694,upward,,/ˈʌpwəd/,ad.向上；往上,
3695,urban,,/ˈɜːbən/,a.城市的，都市的,
3696,urge,,/ɜːdʒ/,v.敦促，催促，力劝,
3697,urgent,,/ˈɜːdʒənt/,a.紧急的，紧迫的,
3698,U.S.A.,(USA(缩)＝the United States of America),/juːesˈeɪ/,n.美国（美利坚合众国）,
3699,use,,/juːz/,n.&vt.利用，使用，应用,
3700,useful,,/ˈjuːsfʊl/,a.有用的，有益的,
3701,useless,,/ˈjuːslɪs/,a.无用的,
3702,user,,/ˈjuːzə/,n.使用者；用户,
3703,usual,,/ˈjuːʒʊəl/,a.通常的，平常的,
3704,usually,,/ˈjuːʒʊəlɪ/,ad.通常，经常,
3705,vacation,,/vəˈkeɪʃ(ə)n/,n.假期，休假,
3706,vacant,,/ˈveɪkənt/,a.空缺的，未被占用的,
3707,vague,,/veɪɡ/,a.含糊的，紧迫的,
3708,vain,,/veɪn/,n.自负的，自视过高的，徒劳的，无效的,
3709,valid,,/ˈvælɪd/,a.有效的，合理的，有根据的,
3710,valley,,/ˈvælɪ/,n.山谷，溪谷,
3711,valuable,,/ˈvæljʊəb(ə)l/,a.值钱的，贵重的,
3712,value,,/ˈvæljuː/,n.价值，益处,
3713,vanilla,,/vəˈnɪlə/,n.香草,
3714,variety,,/vəˈraɪətɪ/,n.种种，种类,
3715,various,,/ˈveərɪəs/,a.各种各样的，不同的,
3716,vase,,/vɑːz;(US)veɪs/,n.（花）瓶；瓶饰,
3717,vast,,/vɑːst;(US)væst/,a.巨大的，广阔的,
3718,VCD,(versatile compact disk),//,n.影碟光盘,
3719,veal,,/viːl/,n.（食用）小牛肉,
3720,vegetable,,/ˈvedʒɪtəb(ə)l/,n.蔬菜,
3721,vehicle,,/ˈviːɪk(ə)l;(US)ˈviːhɪkl/,n.交通工具，车辆,
3722,version,,/ˈvɜːʃ(ə)n;(US)ˈvərʒn/,n.变体，变种，改写本,
3723,vertical,,/ˈvɜːtɪk(ə)l/,a.垂直的，纵向的,
3724,very,,/ˈverɪ/,vad.很，非常,
3725,vest,,/vest/,n.背心，内衣,
3726,via,,/ˈvaɪə/,prep.经过（某地），通过,
3727,vice,,/vaɪs/,n.罪行，不道德行为,
3728,victim,,/ˈvɪktɪm/,n.受害者，牺牲品,
3729,victory,,/ˈvɪktərɪ/,n.胜利,
3730,video,,/ˈvɪdɪəʊ/,n.录像，视频,
3731,videophone,,/'vɪdɪəʊfəʊn/,n.可视电话,
3732,view,,/vjuː/,n.看法，见解;风景，景色,
3733,viewer,,/ˈvjuːə(r)/,n.观看者,
3734,village,,/ˈvɪlɪdʒ/,n.村庄，乡村,
3735,villager,,/'vɪlɪdʒə/,n.村民,
3736,vinegar,,/'vɪlɪdʒə/,n.醋,
3737,violate,,/ˈvaɪəleɪt/,v.违反（法律、协议等），侵犯,
3738,violence,,/ˈvaɪələns/,n.暴力行为,
3739,violent,,/ˈvaɪələnt/,a.暴力的,
3740,violin,,/vaɪəˈlɪn/,n.小提琴,
3741,violinist,,/vaɪəˈlɪnɪst/,n.提琴家，提琴手,
3742,virtue,,/ˈvɜːtjuː/,n.美德，正直的品行，德行,
3743,virus,,/ˈvaɪərəs/,n.病毒,
3744,visa,,/ˈviːzə/,n.签证，背签,
3745,visit,,/ˈviːzə/,n.&vt.参观，访问，拜访,
3746,visitor,,/ˈvɪzɪtə(r)/,n.访问者，参观者,
3747,visual,,/ˈvɪʒjʊəl/,a.视力的，视觉的,
3748,vital,,/ˈvaɪt(ə)l/,a.必不可少的，对…极重要的,
3749,vivid,,/ˈvɪvɪd/,a.生动，逼真的，鲜明的,
3750,vocabulary,,/vəˈkæbjʊlərɪ/,n.词汇，词汇表,
3751,voice,,/vɔɪs/,n.说话声;语态,
3752,volcano,,/vɔlˈkeɪnəʊ/,n.火山,
3753,volleyball,,/vɔlˈkeɪnəʊ/,n.排球,
3754,voluntary,,/ˈvɔləntərɪ/,a.自愿的，主动的,
3755,volunteer,,/vɔlənˈtɪə(r)/,n./v.义工，自愿者，无偿做,
3756,vote,,/vəʊt/,vi.选举，投票,
3757,voyage,,/ˈvɔɪɪdʒ/,n.航行，旅行,
3758,wag,,/ˈvɔɪɪdʒ/,v.摇动；摆动,
3759,wage,,/weɪdʒ/,n.工资，工钱，报酬,
3760,waist,,/weɪst/,n.腰，腰部，腰围,
3761,wait,,/weɪt/,vi.等，等候,
3762,waiter,,/ˈweɪtə(r)/,n.（餐厅）男服务员,
3763,waiting-room,,/ˈweɪtɪŋ-rʊm/,n.候诊室，候车室,
3764,waitress,,/tres/,n.女服务员,
3765,wake,,/weɪk/,v.醒来，叫醒,
3766,wake,(woke，woken),/weɪk/,v.醒来，叫醒,
3767,walk,,/wɔːk/,n.&v.步行；散步,
3768,walkman,,/ˈwɔːkmən/,n.随身听,
3769,wall,,/wɔːl/,n.墙,
3770,wallet,,/ˈwɔlɪt/,n.(放钱，证件等的)皮夹,
3771,walnut,,/ˈwɔːlnʌt/,n.核桃，胡桃,
3772,wander,,/ˈwɔndə(r)/,vi.漫游，游荡，漫步，流浪,
3773,want,,/wɔnt;(US)wɔːnt/,vt.想，想要，需要，必要,
3774,war,,/wɔː(r)/,n.战争,
3775,ward,,/wɔːd/,n.保卫，看护，病房，收容所,
3776,warehouse,,/ˈweəhaʊs/,n.仓库，货栈,
3777,warm,,/wɔːm/,a.暖和的，温暖的;热情的,
3778,warm-hearted,,/wɔːm-hɑːt/,a.热心的,
3779,warmth,,/wɔːmθ/,n.暖和，温暖,
3780,war,,/wɔː(r)/,nvt.警告，预先通知,
3781,warning,,/ˈwɔːnɪŋ/,n.警报,
3782,wash,,/ˈwɔːnɪŋ/,n.洗(涤)冲洗，洗剂，泼溅，洗的衣服v.洗(涤)，冲洗，流过，弄湿,
3783,washing-machine,,/ˈwɔʃɪŋ-məˈʃiːn/,n.洗衣机,
3784,washroom,,/ˈwɔʃrʊm，ˈwɔʃruːm/,n.盥洗室,
3785,waste,,/weɪst/,n.&vt.浪费,
3786,watch,,/wɔtʃ/,vt.观看，注视；当心，注意n.手表，表,
3787,water,,/ˈwɔːtə(r)/,n.水v.浇水,
3788,watermelon,,/ˈwɔːtəmelən/,n.西瓜,
3789,wave,,/weɪv/,n.（热、光、声等的）波，波浪v.挥手，挥动，波动,
3790,wax,,/wæks/,n.蜡,
3791,way,,/weɪ/,n.路，路线；方式，手段,
3792,wayside,,/weɪ/,a.路边的,
3793,we,,/wiː，wɪ/,pron.我们,
3794,web,,/web/,n.网，网状物,
3795,website,,/websaɪt/,n.网络,
3796,weak,,/wiːk/,a.差的，弱的，淡的,
3797,weakness,,/ˈwiːknɪs/,n.软弱,
3798,wealth,,/welθ/,n.财产，财富,
3799,wealthy,,/ˈwelθɪ/,a.富的,
3800,wear,(wore，worn),/weə(r)/,v.穿，戴,
3801,weather,,/weə(r)/,n.天气,
3802,wedding,,/ˈwedɪŋ/,n.婚礼，结婚,
3803,Wednesday,,/ˈwenzdeɪ/,n.星期三,
3804,weed,,/wiːd/,n.杂草，野草,
3805,week,,/wiːk/,n.星期，周,
3806,weekday,,/ˈwiːkdeɪ/,n.平日,
3807,weekend,,/wiːkˈend，ˈwiːkend/,n.周末,
3808,weekly,,/ˈwiːklɪ/,a.每周的,
3809,weep,,/wiːp/,v.哭泣，流泪,
3810,weigh,,/weɪ/,vt.称…的重量，重（若干）,
3811,weight,,/weɪt/,n.重，重量,
3812,welcome,,/ˈwelkəm/,int.n.&v.欢迎a.受欢迎的,
3813,welfare,,/ˈwelfeə(r)/,n.幸福，福利,
3814,well,(better，best),/wel/,ad.好，令人满意地，完全地a.好的，，健康的int.表示惊讶同意或犹豫等，亦用于接话语;好吧，那么，哎呀n.井,
3815,well-known,,/wel-nəʊn/,a.出名，众所周知的,
3816,west,,/west/,a.(在)西；向西，从西来的ad.在西方，向西方n.西部；西方,
3817,western,,/ˈwest(ə)n/,a.西方的，西部的,
3818,westerner,,/'westənə/,n.西方人,
3819,westwards,,/ˈwestwədz/,ad.向西,
3820,wet,,/wet/,a.湿的，潮的，多雨的,
3821,whale,,/weɪl;(US)hweɪl/,n.鲸,
3822,what,,/wɔt;(US)hwɑt/,pron.什么，怎么样a.多么，何等；什么,
3823,whatever,,/wɔtˈevə(r)/,conj.&pron.无论什么，不管什么,
3824,wheat,,/wiːt;(US)hwiːt/,n.小麦,
3825,wheel,,/wiːl;(US)hwiːl/,n.轮，机轮,
3826,when,,/wen/,conj.当…的时候ad.什么时候，何时,
3827,whenever,,/wenˈevə(r)/,conj.每当，无论何时,
3828,where,,/weə(r);(US)hweər/,ad.在哪里；往哪里,
3829,wherever,,/weərˈevə(r)/,conj.无论在哪里,
3830,whether,,/ˈweðə(r);(US)ˈhweðər/,conj.是否,
3831,which,,/wɪtʃ;(US)hwɪtʃ/,pron.那(哪)一个；那(哪)一些a.这(哪)个；这(哪)些；无论哪个(些),
3832,whichever,,/wɪtʃˈevə(r)/,pron.无论哪个;无论哪些,
3833,while,,/waɪl;(US)hwaɪl/,conj.在…的时候，和…同时n.一会儿，一段时间,
3834,whisper,,/ˈwɪspə(r)/,v.低语，私下说,
3835,whistle,,/waɪt;(US)hwaɪt/,n.口哨，口哨声,
3836,white,,/waɪt;(US)hwaɪt/,a.白色的n.白色,
3837,who,,/huː/,pron.谁,
3838,whole,,/həʊl/,a.整个的,
3839,whom,,/huːm/,pron.(who的宾格),
3840,whose,,/huːz/,pron.谁的,
3841,why,,/waɪ;(US)hwaɪ/,ad./int.为什么，你难道不知道（表示反驳、不耐烦等）,
3842,wide,,/weə(r);(US)hweər/,a.宽阔的,
3843,widespread,,/ˈwaɪdspred，-ˈspred/,a.分布广的，普遍的,
3844,wife,,/waɪf/,n.妻子,
3845,wild,,/waɪld/,a.未开发的，荒凉的；野生的，野的,
3846,wildlife,,/ˈwaɪldlaɪf/,n.野生动物,
3847,will,,/wɪl/,n.意志，遗嘱,
3848,will,(would),/wɪl/,v.将，会(表示将来)；愿意，要,
3849,willing,,/ˈwɪlɪŋ/,a.乐意的；愿意的,
3850,willingly,,/'wɪlɪŋli/,ad.乐意地,
3851,willingness,,/'wɪlɪŋnɪs/,n.意愿；愿望,
3852,win,(won，won),/wɪn/,n.获胜，赢得,
3853,wind,,/wɪnd/,n.风,
3854,wind,(wound，wound),/wɪnd/,vt.缠，连带；蜿蜒，弯曲,
3855,windbreaker,,/'wɪnd，breɪkә/,n.风衣，防风(皮)夹克,
3856,window,,/ˈwɪndəʊ/,n.窗户；计算机的窗,
3857,windy,,/ˈwɪndɪ/,a.有风的，多风的,
3858,wine,,/waɪn/,n.酒,
3859,wing,,/wɪŋ/,n.机翼，翅膀,
3860,winner,,/ˈwɪnə(r)/,n.获胜者,
3861,winter,,/ˈwɪntə(r)/,n.冬天，冬季,
3862,wipe,,/waɪp/,v.擦；擦净；擦干,
3863,wire,,/ˈwaɪə(r)/,n.电线,
3864,wisdom,,/ˈwɪzdəm/,n.智慧,
3865,wise,,/waɪz/,a.聪明，英明的，有见识的,
3866,wish,,/wɪʃ/,n.愿望，祝愿vt.希望，想要，祝愿,
3867,with,,/wɪʃ/,prep.关于，带有，以，和，用，有,
3868,withdraw,,/wɪðˈdrɔː/,v.撤回，撤离,
3869,within,,/wɪˈðɪn/,prep.在……里面,
3870,without,,/wɪˈðaʊt/,prep.没有,
3871,witness,,/ˈwɪtnɪs/,v./n.目击者，见证人,
3872,wolf,(复wolves),/wʊlf/,n.狼,
3873,woman,(复women),/ˈwʊmən/,n.妇女女人,
3874,wonder,,/ˈwʌndə(r)/,v.对…疑惑，感到惊奇，想知道n.惊讶，惊叹;奇迹,
3875,wonderful,,/ˈwʌndəfʊl/,a.美妙的，精彩的；了不起的；太好了,
3876,wood,,/ˈwʌndəfʊl/,n.木头，木材，(复)树木，森林,
3877,wooden,,/ˈwʊd(ə)n/,a.木制的,
3878,woo,,/wʊl/,ln.羊毛，羊绒,
3879,woollen,,/'wʊlɪn/,a.羊毛的，羊毛制的,
3880,word,,/wɜːd/,n.词，单词；话,
3881,work,,/wɜːk/,n.工作，劳动，事情vi.工作;(机器、器官等)运转，活动,
3882,workday,,/'wɜːkdeɪ/,n.工作日,
3883,worker,,/ˈwɜːkə(r)/,n.工人；工作者,
3884,workforce,,/'wɜːkfɔːs/,n.劳动力,
3885,workmate,,/'wɜːkfɔːs/,n.同事；工友,
3886,workplace,,/wɜːkpleɪs/,n.工作场所，车间,
3887,works,,/wɜːks/,n.著作，作品,
3888,world,,/wɜːld/,n.世界,
3889,world-famous,,/wɜːld-ˈfeɪməs/,a.世界闻名的,
3890,worldwide,,/ˈwɜːldwaɪd，-ˈwaɪd/,a.遍及全球的，世界范围的,
3891,worm,,/wɜːm/,n.软体虫，蠕虫(尤指蚯蚓),
3892,worn,,/wɜrn/wɜːm/,a.用坏，用旧的，疲惫的,
3893,worried,,/'wɜrɪd/'wʌ-/,a.担心的，烦恼的,
3894,worry,,/ˈwʌrɪ/,n.&v.烦恼，担忧，发怒，困扰,
3895,worse,(bad的比较级),/wɜːs/,a.更坏的,
3896,worst,(bad的最高级),/wɜːst/,a.最坏的,
