id,type,mchoice,ans,eword,title,opa,opb,desc
"cnwstqi6529","senior","N","B","𨙸","𨙸","一 丨 丨 丶 ㇇ ㇌","一 丨 ㇇ 丶 ㇌ 丨",""
"cnwstqi6530","senior","N","A","邨","邨","一 ㇄ 丨 𠄌 ㇌ 丨","一 ㇄ 丨 丨 ㇌ 𠄌",""
"cnwstqi6531","senior","N","B","吒","吒","丨 𠃍 一 一 丿 乚","丨 𠃍 一 丿 一 乚","吒神话传说中的人名用字。如《封神演义》中有哪吒、金吒、木吒等 吒 ⒈见于神话中的神名哪～。 ⒉见咤（吒）"
"cnwstqi6532","senior","N","B","吖","吖","丨 𠃍 一 丶 丨 丿","丨 𠃍 一 丶 丿 丨","喊叫天～地。 形容喊叫的声音高声叫～～。 吖［吖啶黄］（-）〈名〉一种注射剂。 ────────────────—  吖 1.呼;喊"
"cnwstqi6533","senior","N","B","屼","屼","丨 ㇄  丨","丨 ㇄ 丨 ","屼 1.秃山。 2.山高耸貌。参见'屼屼'﹑'屼嵲'﹑'嵲屼'。 3.见'峷屼'。 4.见'謱'"
"cnwstqi6534","senior","N","A","屾","屾","丨 ㇄ 丨 丨 ㇄ 丨","丨 ㇄ ㇄ 丨 丨 丨","屾 1.二山并立"
"cnwstqi6535","senior","N","B","辿","辿","丨 ㇄  丨","丨 ㇄ 丨 ","辿 1.缓步"
"cnwstqi6536","senior","N","B","钆","钆","丿 一 乚 一 𠄌 一","丿 一 一 一 𠄌 乚","钆  一种具有磁性的三价稀土金属元素，以化合态存在于硅铍钆矿、铌钆矿及某些其他矿物中  钆金属化学元素。符号。稀土元素之一，银白色，它的氧化物和硫化物都带淡红色。用于微波技术、彩色电视、原子能工业等"
"cnwstqi6537","senior","N","A","仳","仳","丿 丨 一 𠄌 丿 乚","丿 丨 一 𠄌 乚 丿","仳〈动〉 (形声。从人，比声。本义分别，分离) 同本义  仳，别也。--《说文》 有女仳离。--《诗·王风·中谷有蓷》 又如仳别(离别) 通比'。并  仳，两有端而后可。--《墨子·经说上》 又如仳胁"
"cnwstqi6538","senior","N","B","伣","伣","X","丿 丨 ","伣（俔） 1.如同；好比'大邦有子，～天之妹。'2.古代船上测风向的羽毛'辟若～之见风也，无须臾之间定矣。'3.间谍，暗探。4.闲"
"cnwstqi6539","senior","N","A","伈","伈","丿 丨 ","X","伈 1.见'伈伈'"
"cnwstqi6540","senior","N","B","癿","癿","丿 丨 乚 𠃍 一","丿 丨 𠃍 一 乚","癿 ⒈古同痈'以天下攻齐，如以千钧之弩决溃～也。"
"cnwstqi6541","senior","N","B","甪","甪","丿 丿 丨 一 一 𠃌","丿 丿 𠃌 一 一 丨","甪  兽名  甪，兽名。--《字汇》 角的别字  汉兴有园公、绮里季、夏黄公、甪里先生。--《汉书》 甪直  甪  ⒈"
"cnwstqi6542","senior","N","B","邠","邠","X","","邠  通彬'。有文采  斐如邠如，虎豹文如。--扬雄《太玄·文》 钦顺仲夏之吉日，遵并大道邠或。--《大戴礼记·公符篇》 通缤'。缤纷，繁盛貌  朱绿之画，邠盼丽光。--扬雄《蜀都赋》 又如邠盼(缤纷"
"cnwstqi6543","senior","N","A","犴","犴","丿 ㇁ 丿 一 一 丨","丿 ㇁ 丿 一 丨 一","犴〈名〉 产于中国北方的一种野狗，似狐而小，黑喙 犴，胡地野狗也。--《说文》 犴，野狗，似狐，黑喙。--《字林》 古时乡亭的拘留所，后泛指监狱 狱犴不治。--《荀子·宥坐》 又如犴户(犴庭，犴圄，犴"
"cnwstqi6544","senior","N","A","冱","冱","丶 ㇀ 一 𠃋 ㇇ 一","丶 ㇀ 一 一 𠃋 ㇇","冱  冻结  大泽焚而不能热，河汉冱而不能寒。--《庄子》 又如冱阴(阴冷之气，凝聚不散);冱涸(冱结。凝结);冱寒(寒气凝结) 凝聚  大摄，骨枯而血冱。--《集韵》 冱 〈形〉 寒冷  闭塞的"
"cnwstqi6545","senior","N","A","邡","邡","丶 一 𠃌 丿 ㇌ 丨","丶 一 ㇌ 𠃌 丿 丨","什邡'(县)县名，在四川德阳 邡 什～市，在四川省。 邡 1.谋划"
"cnwstqi6546","senior","N","A","闫","闫","丶 丨 𠃌 一 一 一","丶 丨 一 一 𠃌 一","闫里巷的门，又指里巷～里"
"cnwstqi6547","senior","N","A","𬇕","𬇕","丶 丶 ㇀  ","丶 丶   ㇀",""
"cnwstqi6548","senior","N","A","汋","汋","丶 丶 ㇀ ","丶 丶  ㇀",""
"cnwstqi6549","senior","N","B","䜣","䜣","X","",""
"cnwstqi6550","senior","N","B","讻","讻","X","","讻  (形声。从言，凶声。本义争辩) 同本义  讻，说也。--《说文》。六书故引唐本说文，讼也。 讻，讼也。--《尔雅》 听漠漠而以为唌唌。--《荀子·解蔽》 穷凶势犹竞，杀伐声更讻。--宋·曾巩《青"
"cnwstqi6551","senior","N","B","𬣞","𬣞","X","",""
"cnwstqi6552","senior","N","A","孖","孖","㇇ 亅 ㇀ ㇇ 亅 一","㇇ 亅 一 ㇀ ㇇ 亅",""
"cnwstqi6553","senior","N","B","𬘓","𬘓","𠃋 𠃋 丿 丨 ㇀ 丨","𠃋 𠃋 ㇀ 丿 丨 丨",""
"cnwstqi6554","senior","N","B","纩","纩","𠃋 𠃋 丶 丿 一 ㇀","𠃋 𠃋 ㇀ 丶 一 丿","纩  古时指新丝绵絮◇泛指绵絮  纩，絮也。--《说文》 纩，绵也。絮之细者曰纩也。--《小尔雅》 三军之士皆知挟纩。--《左传·宣公二年》 丝纩竹箭。--《礼记·礼器》 纩为茧。--《礼记·玉藻》"
"cnwstqi6555","senior","N","B","玒","玒","一 一 ㇀ 丨 ","一 一 丨 ㇀ ",""
"cnwstqi6556","senior","N","A","玓","玓","一 一 丨 ㇀ ","一 一 ㇀ 丨 ",""
"cnwstqi6557","senior","N","A","玘","玘","一 一 丨 ㇀ ","一 一 丨  ㇀","玘〈古〉一种佩带的玉"
"cnwstqi6558","senior","N","B","玚","玚","一 一  丨 ㇀","一 一 丨 ㇀ ","玚  古代祭祀用的一种圭。也叫玚圭   瑒 一种玉。 玚 1.圭璧名。即鬯圭。 玚 1.黄金。参见'玚琫'。 玚 1.玉名。 2.人名用字『代有应玚。见《后汉书·应奉传》﹑《三国志·魏志·应玚传》"
"cnwstqi6559","senior","N","A","刬","刬","","X","刬1.同'处'"
"cnwstqi6560","senior","N","B","𫭟","𫭟","一 丨  ㇀","一 丨 ㇀ ",""
"cnwstqi6561","senior","N","A","坜","坜","一 丨 ㇀ 一 丿 𠃌 丿","一 丨 𠃌 丿 一 ㇀ 丿","坜  洼下去的地方，坑  坜，坑也。或省。--《集韵》 坜（壢）坑"
"cnwstqi6562","senior","N","A","坉","坉","一 丨 ㇀ ","一 丨  ㇀","坉 1.田垄。 2.以草裹土筑城及填水"
"cnwstqi6563","senior","N","B","扽","扽","一 亅  ㇀","一 亅 ㇀ ",""
"cnwstqi6564","senior","N","B","𫭢","𫭢","一 丨  ㇀","一 丨 ㇀ ",""
"cnwstqi6565","senior","N","A","坋","坋","一 丨 ㇀ ","一 丨  ㇀","坋 ⒈古同图'"
"cnwstqi6566","senior","N","B","扺","扺","一 亅  ㇀","一 亅 ㇀ ",""
"cnwstqi6567","senior","N","B","㧑","㧑","一 亅  ㇀","一 亅 ㇀ ",""
"cnwstqi6568","senior","N","A","毐","毐","","X",""
"cnwstqi6569","senior","N","B","芰","芰","一 丨 ㇏ 一 丨 丨 ㇇|乛","一 丨 丨 一 丨 ㇇|乛 ㇏","芰〈古〉指'菱'"
"cnwstqi6570","senior","N","A","芣","芣","一 丨 丨 ","一 丨  丨","芣  【芣苢】〈古〉指车前草。夏季开淡绿色的花。叶和种子可供药用"
"cnwstqi6571","senior","N","A","苊","苊","一 丨 丨 一 丿 𠃌 乚","一 丨 乚 一 𠃌 丿 丨","苊  有机化合物的一类。一种结晶状三环烃1210，熔点92度，不溶于水，主要得自煤焦油，用作染料中间体，在生物学中用于诱发多倍性染色体  苊  分子式1210的有机化合物，无色针状结晶，可做媒染剂"
"cnwstqi6572","senior","N","B","苉","苉","一 丨  丨","一 丨 丨 ","苉 1.芦苇的花穗"
"cnwstqi6573","senior","N","B","芘","芘","一 丨 丿 𠄌 乚 丨 一","一 丨 丨 一 𠄌 丿 乚","芘  同庇'。庇护  隐将芘其所蘢。--《庄子·人间世》 又如芘依(依靠;庇护);芘荫(遮蔽;也指庇护;包庇);芘赖(荫庇;依赖) 芘 固体，熔点151℃。主要来源于煤焦油的蒽油馏分。主要用于合成染料"
"cnwstqi6574","senior","N","A","芴","芴","一 丨 丨 丿 𠃌 丿 丿","一 丨 𠃌 丿 丿 丿 丨","芴〈副〉 恍惚。谓凝不清或茫然无知的样子  通忽'■然  芴   植物名。 芴，菲也。--《说文》 一种无色结晶状烷烃  芴  ①〈名〉植物名'即茜菜。一年生草本。可供观尝，兼作蔬菜。 ②〈名〉有机化"
"cnwstqi6575","senior","N","A","芠","芠","一 丨 丨 ","一 丨  丨",""
"cnwstqi6576","senior","N","A","𫇭","𫇭","一 丨 丨 ","一 丨  丨",""
"cnwstqi6577","senior","N","B","芤","芤","一 丨 ㇀ 乚 丨 亅 ㇇|乛","一 丨 丨 ㇇|乛 亅 ㇀ 乚","芤〈名〉 葱的别名  旁实中空  芤脉  芤脉浮大软，按之中央空，两边实。--《脉经》 芤 ⒈〈古〉指葱。 ⒉芤脉，中医称按起来中空无力，如按葱管那样感觉的脉象"
"cnwstqi6578","senior","N","B","杕","杕","一 丨 丿  丶","一 丨 丿 丶 ",""
"cnwstqi6579","senior","N","B","杙","杙","一 丨  丶 丿","一 丨 丿 丶 ","杙 1.月色"
"cnwstqi6580","senior","N","B","杄","杄","一 丨  丿 丶","一 丨 丿 丶 ","杄 1.同'櫏'。 2.木名。指松科云杉属的青杄﹑白杄﹑大果青杄等。均为常绿乔木，木材可供建筑用"
"cnwstqi6581","senior","N","A","杧","杧","一 丨 丿 丶 ","一 丨 丶  丿","杧（術） ⒈技艺，技能技～。艺～。学～。武～。不学无～。～未尽也。 ⒉方法，手段战～。益国利民之～。"
"cnwstqi6582","senior","N","B","杩","杩","一 丨 ㇉ 𠃍 丶 一 丿","一 丨 丿 丶 𠃍 ㇉ 一","杩  杩头，床两头或门扇上下两端的横木 杩 1.床头横木。 杩 1.见'杩子'﹑'杩槎'"
"cnwstqi6583","senior","N","B","尪","尪","X","","尪（尩）跛，行走不正的样子"
"cnwstqi6584","senior","N","A","尨","尨","","X","尨   (会意。从犬，从彡。彡'表示毛饰。本义多毛的狗) 同本义  无使尨也吠。--《诗·召南·野有死麕》  通庞'。高大  虎见之，尨然大物也。--唐·柳宗元《三戒·黔之驴》 尨茸   狐裘尨茸。-"
"cnwstqi6585","senior","N","B","轪","轪","X","","轪 1.车毂端圆管状的冒盖。 2.车轮。 3.古地名。西汉侯国，汉惠帝二年(公元前193年)封长沙相利仓于此◇为县。晋徙废。故城在今河南省光山县西北息县界。 4.古地名。晋侨置县。在今湖北省浠水县西南"
"cnwstqi6586","senior","N","A","𫐄","𫐄","","X",""
"cnwstqi6587","senior","N","B","坒","坒","X","","坒 1.比并连接"
"cnwstqi6588","senior","N","B","芈","芈","丨 一 一 丨 一 丨 一","丨 一 丨 一 一 一 丨","芈  同咩'。象声词  春秋时楚国祖先的族姓 融之兴者，其在芈姓乎?--《国语》 芈羊叫"
"cnwstqi6589","senior","N","A","旴","旴","","X",""
"cnwstqi6590","senior","N","A","旵","旵","丨 ㇄ 丨","X",""
"cnwstqi6591","senior","N","A","呙","呙","丨 𠃍 一 丨 𠃌 丿 丶","丨 𠃍 丨 丶 𠃌 丿 一","唈  姓 呙〈名〉姓。 呙 1.口歪斜貌。 2.引申为歪斜。 呙 1.见'呙氏'。 呙 1.见'呙堕髻'。 呙 1.古国名。 呙 1.剐。古代将人慢慢割死的一种酷刑。又称凌迟"
"cnwstqi6592","senior","N","A","㕮","㕮","","X",""
"cnwstqi6593","senior","N","B","岍","岍","丨 ㇄ 丨 丿 一 丨 一","丨 ㇄ 丨 一 一 丿 丨","岍〈名〉 岍山，中国陕西省西南部陇山山脉的支脉  导岍及岐至于荆山。--《书·禹贡》 岍［岍山］山名。在陕西省"
"cnwstqi6594","senior","N","B","𫵷","𫵷","丨 ㇄  丨","丨 ㇄ 丨 ",""
"cnwstqi6595","senior","N","B","岠","岠","X","丨 ㇄ 丨 ","岠 1.大山。 2.通'距'。离;到。 3.通'据'。据守。 4.通'拒'。抵抗"
"cnwstqi6596","senior","N","A","岜","岜","丨 ㇄ 丨 𠃍 丨 一 乚","丨 ㇄ 丨 乚 丨 一 𠃍","岜〈名〉 石山  岜〈名〉石山＞～关岭（地各，在广西扶绥县）。 岜石山 【岜关岭】地名，在广西"
"cnwstqi6597","senior","N","B","呇","呇","X","","呇 1.明星"
"cnwstqi6598","senior","N","A","冏","冏","","X","冏明亮～ ～（又写作'炯炯'）秋月明"
"cnwstqi6599","senior","N","A","觃","觃","","X","觃觃口镇，在浙江省富阳"
"cnwstqi6600","senior","N","B","岙","岙","丿 一 丨 ㇏ 丿 丨 ㇄","丿 一 丿 ㇏ 丨 ㇄ 丨","岙  山中深奥处  出南门三十里，宿于八岙。--《梦溪笔谈·雁荡山》 又如山岙(山间平地)--多作地名松岙(今在浙江) 河湾可泊船"
"cnwstqi6601","senior","N","B","伾","伾","X","丿 丨 ","伾〈形〉 (形声。从人，丕声。本义有力。一说众多盛大) 人多势力大的 伓，有力也。--《说文》 以车伾伾。--《诗·鲁颂·駉》 如伾伾(有力的样子;一说众多的样子) 很多人行进的  伾伾，众也。--《"
"cnwstqi6602","senior","N","A","㑇","㑇","丿 丨 ","X",""
"cnwstqi6603","senior","N","A","伭","伭","丿 丨 ","X","姓 伭 1.忿恨;恼火。 伭 1.黑红色。亦指黑色。 2.幽远。引申指苍天。参见'伭贶'。 3.奥妙;微妙。引申指深沉静默。参见'伭默'"
"cnwstqi6604","senior","N","A","佖","佖","丿 丨 ","X","佖 1.见'佖佖'。 2.布满"
"cnwstqi6605","senior","N","A","伲","伲","丿 丨 𠃍 一 丿 丿 乚","丿 丨 乚 丿 𠃍 一 丿","伲  同你'  伲，汝也。或作你。--《集韵》 伲〈代〉  我的;我们的  伲 ①方言。我;我们。 ②方言。我的;我们的"
"cnwstqi6606","senior","N","B","佁","佁","X","","佁〈形〉 痴呆的样子  佁，痴貌。从人，台声。--《说文》 佁，痴也。--《广韵》 危险  复守其母，没身不佁。--《马王堆汉墓帛书》 静止  佁 1.痴呆貌。 2.引申为静止貌。参见'佁然'。 佁"
"cnwstqi6607","senior","N","B","飏","飏","丿 ⺄ 丿 丿 𠄎|㇌ 丶 丿","丿 ⺄ 丿 丶 𠄎|㇌ 丿 丿","飏（颺"
"cnwstqi6608","senior","N","B","狃","狃","丿 ㇁ 一 𠃍 一 丨 丿","丿 ㇁ 丿 𠃍 丨 一 一","狃〈动〉 习惯;习以为常  狃，犬性骄也。--《说文》。锴本作犬性忖。 狃，狎也。--《左传·桓公二年》疏引《说文》 一夫不可狃。--《左传·僖公十五年》。注忖也。' 狃于奸宄。--《伪书·君陈》 将"
"cnwstqi6609","senior","N","B","闶","闶","丶 丨 𠃌 ⺄ 丶 丿 一","丶 丨 𠃌 丶 一 丿 ⺄","闶  门高。引申为高大  高门有闶。--张衡《西京赋》 又如闶门(高大的门庭);闶闳(高大的门框) 闶〈形〉门高大的样子＞诗曰∶'古公草创而高门～，宣王中兴而筑室百堵。' 闶 1.高大貌。 2.门限"
"cnwstqi6610","senior","N","A","汧","汧","丶 丶 ㇀ ","丶 丶  ㇀",""
"cnwstqi6611","senior","N","A","汫","汫","丶 丶 ㇀ ","丶 丶  ㇀",""
"cnwstqi6612","senior","N","A","𣲘","𣲘","丶 丶 ㇀ ","丶 丶  ㇀",""
"cnwstqi6613","senior","N","B","𣲗","𣲗","丶 丶  ㇀","丶 丶 ㇀ ",""
"cnwstqi6614","senior","N","B","沄","沄","丶 丶  ㇀","丶 丶 ㇀ ",""
"cnwstqi6615","senior","N","A","沘","沘","丶 丶 ㇀ ","丶 丶  ㇀","沘'污'的异体字"
"cnwstqi6616","senior","N","A","𬇙","𬇙","丶 丶 ㇀ ","丶 丶  ㇀",""
"cnwstqi6617","senior","N","B","汭","汭","丶 丶  ㇀","丶 丶 ㇀ ",""
"cnwstqi6618","senior","N","B","㳇","㳇","丶 丶  ㇀","丶 丶 ㇀ ",""
"cnwstqi6619","senior","N","B","沇","沇","丶 丶  ㇀","丶 丶 ㇀ ",""
"cnwstqi6620","senior","N","B","忮","忮","㇀ 丶 丨 丨 ㇏ 一 ㇇|乛","㇀ 丶 丨 一 丨 ㇇|乛 ㇏","忮  强悍，凶狠  忮，很也。从心，支声。--《说文》 忮，恨也。--《一切经音义》引《说文》 长安险固，风俗豪忮。--《资治通鉴》 又如忮毒(狠毒);忮横(忌刻专横);忮狠(忌刻狠毒);忮恶(狠毒)"
"cnwstqi6621","senior","N","A","忳","忳","㇀ 丶 丨","X",""
"cnwstqi6622","senior","N","A","忺","忺","㇀ 丶 丨","X","忺高兴，适合心意"
"cnwstqi6623","senior","N","A","𬣡","𬣡","丶 ㇊ ","X",""
"cnwstqi6624","senior","N","B","祃","祃","X","","祃  (形声。从示，马声。从示，与祭祀、鬼神有关。本义行军时在军队驻扎处举行的祭祀) 同本义  是类是祃。--《诗·大雅·皇矣》 祃于所征之地。--《礼记·王制》 祃〈古〉军队在驻扎地祭神的迷信活动"
"cnwstqi6625","senior","N","B","诇","诇","X","丶 ㇊ ","诇侦察，刺探"
"cnwstqi6626","senior","N","B","邲","邲","X","","邲  古地名  邲 1.古地名。春秋郑邑。地在今河南荥阳东北。 2.通'斐'。有文采貌"
"cnwstqi6627","senior","N","A","诎","诎","丶 ㇊ ㇄ 丨 丨 ㇄ 丨","丶 ㇊ 丨 丨 ㇄ ㇄ 丨","诎  (形声。从言，出声。本义言语钝拙) 同本义  诎，辞塞。--《广韵》 诎，字从言，当与吃同意。--《说文通训定声》 公输盘诎。--《墨子·公输》 轻财重士，辩于心而诎于口。--《史记·李斯列传》"
"cnwstqi6628","senior","N","A","诐","诐","丶 ㇊ ","X","诐  (形声。从言，皮声。本义辩论) 同本义  诐，辩论也。--《说文》。段玉裁注此诐字正义。皮，剥取兽革也。披，析也。凡从皮之字，皆有分析之意，故诐为辩论也。' 谄媚  险诐阴贼。--《汉书》 诐"
"cnwstqi6629","senior","N","B","屃","屃","X","","屃亦作'屭'"
"cnwstqi6630","senior","N","A","𫸩","𫸩","","X",""
"cnwstqi6631","senior","N","B","岊","岊","X","","岊 1.山曲折隐秘处"
"cnwstqi6632","senior","N","A","阽","阽","㇌ 丨 丨 一 丨 𠃍 一","㇌ 丨 一 一 丨 𠃍 丨","阽  (形声。从阜，占声。本义壁危欲堕) 同本义  阽，壁危也。--《说文》。王筠句读见于群书者，皆但言危，此云壁者，或以其从阜也。' 引申为危险  阽，危也。--《广雅》 又如阽切(危险急迫) 病危"
"cnwstqi6633","senior","N","B","䢺","䢺","㇄ 丨 ㇄ 丨 ㇌ 丨 丨","㇄ 丨 丨 ㇄ 丨 ㇌ 丨",""
"cnwstqi6634","senior","N","A","阼","阼","㇌ 丨 丿 一 丨 一 一","㇌ 丨 丨 丿 一 一 一","阼  (形声。从阜，乍声。从阜，与建筑有关。本义大堂前东面的台阶) 同本义  阼，主阶也。--《说文》。与阶、除同意。 席主人于阼阶上。--《仪礼·乡射礼》。注东阶也。' 故冠以阼。--《礼记·冠义》"
"cnwstqi6635","senior","N","A","妧","妧","","X",""
"cnwstqi6636","senior","N","A","妘","妘","","X","妘  姓 妘，祝融之后姓也。从女，云声。--《说文》 相传为上古时代高辛氏的后代 女子人名用字  妘 1.姓。相传为上古高辛氏时火正祝融的后裔"
"cnwstqi6637","senior","N","B","𨚕","𨚕","X","",""
"cnwstqi6638","senior","N","A","纮","纮","","X","纮 1.古代冠冕上的带子。由颔下向上系于笄，垂馀者为缨。 2.帽带巾间宽阔，故引申为宽大。 3.编磬成组的绳子。 4.纲。提网的总绳。 5.引申为网。 6.维系; 包举。 7.犹维。指天地的周界。 8"
"cnwstqi6639","senior","N","B","驲","驲","X","",""
"cnwstqi6640","senior","N","A","𫘜","𫘜","","X",""
"cnwstqi6641","senior","N","B","纻","纻","X","","纻（紵） ⒈ ⒉使用苎麻织成的布"
"cnwstqi6642","senior","N","A","𬘘","𬘘","","X",""
"cnwstqi6643","senior","N","B","𫘝","𫘝","X","",""
"cnwstqi6644","senior","N","B","纼","纼","X","","纼〈方〉拴牵牛马的绳索"
"cnwstqi6645","senior","N","A","玤","玤","一 一 丨 ㇀ ","一 一 丨  ㇀","玤 1.古代良犬名"
"cnwstqi6646","senior","N","B","玞","玞","一 一 ㇀ 丨 ","一 一 丨 ㇀ ","玞 1.见'珷玞'"
"cnwstqi6647","senior","N","B","玱","玱","一 一 ㇀  丨","一 一 丨 ㇀ ","玱（瑲）玉和玉撞击声"
"cnwstqi6648","senior","N","A","玟","玟","一 一 丨 ㇀ 丶 一 丿 ㇏","一 一 ㇀ ㇏ 丿 丶 丨 一","玟 1.美石"
"cnwstqi6649","senior","N","A","邽","邽","","X",""
"cnwstqi6650","senior","N","A","邿","邿","","X","邿 1.古国名，春秋时为鲁所灭。在今山东省济宁市东南。妊姓。 2.地名。故地在今山东省平阴县西"
"cnwstqi6651","senior","N","A","坥","坥","一 丨 ㇀ ","一 丨  ㇀","坥1.古同'墣'"
"cnwstqi6652","senior","N","A","坰","坰","一 丨 ㇀ ","一 丨  ㇀","坰 1.地名用字"
"cnwstqi6653","senior","N","B","坬","坬","一 丨  ㇀","一 丨 ㇀ ","坬1.日本地名用字。2.〔～先〕、〔～沢〕分别在岐阜县和福岛县"
"cnwstqi6654","senior","N","A","坽","坽","一 丨 ㇀ ","一 丨  ㇀","坽 1.峻岸"
"cnwstqi6655","senior","N","A","弆","弆","","X","弆 1.古代一种方形谷仓"
"cnwstqi6656","senior","N","B","耵","耵","一 丨 一 一 丨 一 ㇀ 亅","一 丨 丨 一 一 ㇀ 一 亅","耵聍  耵 1.见'耵聍'"
"cnwstqi6657","senior","N","A","䢼","䢼","","X",""
"cnwstqi6658","senior","N","B","𦭜","𦭜","X","",""
"cnwstqi6659","senior","N","B","茋","茋","X","","茋 ⒈嫩的蒲草"
"cnwstqi6660","senior","N","A","苧","苧","","X","苧 ⒈古同芋'"
"cnwstqi6661","senior","N","A","苾","苾","","X","苾  香;芳香苾  苾芬孝祀。--《诗·小雅·楚茨》 字又作吡' 晻薭咇咈。--司马相如《上林赋》 椒兰芬苾，所以养鼻也。--《荀子·礼论》 又如苾芬(芬芳。本指祭品的馨香);苾苾(香气浓郁) 苾 1"
"cnwstqi6662","senior","N","B","苠","苠","一 丨 𠃍 ㇂|㇃ 丨 𠄌 一 一","一 丨 丨 𠃍 一 𠄌 一 ㇂|㇃","苠  庄稼生长期较长，成熟期较晚  苠也作'民'。指庄稼生长期较长，成熟晚～稻。～高粱"
"cnwstqi6663","senior","N","B","枅","枅","一 丨 丶  丿","一 丨 丿 丶 ","枅 1.柱上方木。 2.挂大秤的横木。 3.门上木"
