id,type,mchoice,ans,eword,title,opa,opb,opc,opd,desc
"cnwpyqi5359","junior","N","B","搐","搐","chén","chù","","","搐〈动〉 (形声。从手，畜声。本义牵动，抽缩) 同本义  束  退缩  我有刀来你有枪，前前搐搐不成像。--清·蒲松龄《聊斋俚曲集》 搐动  全身搐动了一下 搐缩  搐 抽搐。 搐牵动抽～（肌肉不自主"
"cnwpyqi5360","junior","N","A","搛","搛","jiān","yǎo","","","搛  夹持  你把茄鮝搛些喂他。--《红搂梦》 又如用筷子搛菜 搛筷子夹取～菜。～点心"
"cnwpyqi5361","junior","N","B","搠","搠","zhǎ","shuò","","","搠  戳，刺  林冲举手，胕察的一枪，先搠倒差拨。--《水浒传》 又如搠杀(刺死);搠番(刺倒;扎倒) 插  只见女墙边虚搠旌旗，无人守护。--《三国演义》 用力推  那妇人将盘一搠，且不收拾。--《"
"cnwpyqi5362","junior","N","A","摈","摈","bìn","tán","","","摈  排斥;弃绝  摈，相排斥也。--《玉篇》 贤者摈于朝。--《淮南子·说林训》 六国从亲以摈秦。--《战国策·赵策》 已摈忧患寻常事，留得豪情作楚囚。--恽代英《狱中诗》 又如摈兑(除掉;以命换命"
"cnwpyqi5363","junior","N","B","彀","彀","què","gòu","","","彀〈动〉 张满弓  彀，张弩也。--《说文》 彀弓弩，持满。--《汉书·周亚夫传》 羿之教人射，必志于彀。--《孟子·告子上》 通够'  彀  箭靶  羿有以感弓矢，故彀可得而中也。--《管子·小称》"
"cnwpyqi5364","junior","N","B","毂","毂","pǒu、póu","gǔ","","","毂辘  毂  (形声。从车 。本义 车轮中心的圆木， 周围与车辐的一端相接， 中有圆孔， 可以插轴) 同本义  操吴戈兮被犀甲，车错毂兮短兵接。--《楚辞·屈原·国殇》 又如 轮毂; 绾毂; 毂击肩摩"
"cnwpyqi5365","junior","N","B","搦","搦","bìng","nuò","","","搦〈动〉 (形声。从手，弱声。本义用力按压) 同本义  搦，按也。--《说文》 桡之。--《考工记·弓人》。注桡搦其干。' 搦秦起赵。--左思《魏都赋》 拿或握在手中  舟子于是搦棹。--郭璞《江南赋"
"cnwpyqi5366","junior","N","B","搡","搡","guī","sǎng","","","搡〈动〉  被丁言志搡了一交。--《儒林外史》  伊…装好一碗饭，搡在七斤的面前。--鲁迅《呐喊》 搡用力推使力～。将他～了个跟头。 搡 1.顶撞"
"cnwpyqi5367","junior","N","B","蓁","蓁","jù","zhēn","","","蓁  草茂盛的样子  蓁，草盛貌。--《说文》 百谷蓁蓁。--《文选·班固·东都赋》 又如蓁薮(草木生长茂盛的沼泽。指荒芜之地) 通榛'。丛生的草木  逃于深蓁。--《庄子·徐无鬼》 蝮蛇蓁蓁。--《"
"cnwpyqi5368","junior","N","B","戡","戡","jiào","kān","","","戡〈动〉 (形声。从戈，甚声。本义刺杀) 同本义  戡，刺也。--《说文》。字亦作勘。 西伯既戡黎。--《书·西伯戡黎》 用武力平定  戡，克也。--《尔雅》 兴元戡难功。--《旧唐书·陆贽传》 又如"
"cnwpyqi5369","junior","N","A","蓍","蓍","shī","gěng","","",""
"cnwpyqi5370","junior","N","B","鄞","鄞","guī、xié","yín","","","鄞  古地名  通垠'  鄞鄞县，在浙江省"
"cnwpyqi5371","junior","N","A","靳","靳","jìn","cáo","","","靳  (形声。从革，斤声。从革'，表示与皮革有关。本义套在辕马胸部的皮革，也用作辕马的代称) 同本义  靳，当膺也。--《说文》 吾从子，如骖之靳。--《左传·定公九年》。注车中马也。言如骖马之首，当"
"cnwpyqi5372","junior","N","A","蓐","蓐","rù","dǎng、dàng","","","蓐  (形声。从苃，辱声。本义陈草复生) 同本义  蓐，陈草复生也。--《说文》。徐锴系传陈根更生繁缛也。…言草繁多也。' 吃饱  蓐  草席;草垫  蓐谓之兹。--《尔雅》。注;兹者，蓐席也。' 左"
"cnwpyqi5373","junior","N","A","蓦","蓦","mò","tài","","","蓦  (形声。从马，莫声。本义骑) 同本义  蓦，上马也。--《说文》 蓦六駮。--左思《吴都赋》 冒;冲(上来)  杨雄看了那妇人，一时蓦上心来。--《水浒传》 蓦  突然，忽然  蓦忽然，突然～然"
"cnwpyqi5374","junior","N","B","鹋","鹋","dōng","miáo","","","鹋鹩莺"
"cnwpyqi5375","junior","N","B","蒽","蒽","lào","ēn","","","蒽  结晶三环烃  蒽 化学式为1410。是菲的同分异构体，无色结晶，发青绿色荧光，从分馏煤焦油取得。可以制造有机染料"
"cnwpyqi5376","junior","N","A","蓓","蓓","bèi","yún","","","蓓   蓓蕾的简称‖苞未开放的花   金蓓锁春寒，恼人香未展。--宋·黄庭坚《戏咏腊梅"
"cnwpyqi5377","junior","N","B","蓖","蓖","bèi","bì","","","蓖   【蓖麻】草本植物。种子叫蓖麻子，榨的油可做泻药或润滑油"
"cnwpyqi5378","junior","N","B","蓊","蓊","pián","wěng","","","蓊  草木蓬勃茂盛的样子  蓊，蓊郁，草木盛貌。--《广韵》 蓊茸萧瑟。--《文选·左思·吴都赋》 又如蓊茸(茂盛的样子);蓊蓊(草木繁盛茂密的样子);蓊蔚(草木繁盛茂密的样子);蓊茂(草木茂盛的样子"
"cnwpyqi5379","junior","N","B","蒯","蒯","bèi","kuǎi","","","蒯〈名〉 蒯草  虽有丝麻，无弃菅蒯。--《左传·成公九年》 又如蒯席(蒯草编的席);蒯履(用蒯草打的草鞋) 古地名  姓 蒯〈动〉 用指甲挠  我绰着经儿，只望着他那痒处替他蒯。--《醒世恒言》 蒯"
"cnwpyqi5380","junior","N","B","蓟","蓟","là","jì","","","蓟  (形声。从苃。义蓟属植物的泛称) 同本义  古州名  古县名  蓟县。秦置。治所在今北京城西南 县名。在天津市北部，邻接北京市和河北省。秦置无终县，隋改渔阳县，明入蓟州，1913年改为蓟县 蓟多"
"cnwpyqi5381","junior","N","A","蓑","蓑","suō","pǐ","","","蓑  (象形。从苃，衰声。古文上象笠，中象人面，下象衰形。字亦作蓑'。蓑'是后起字。本义雨具名。即蓑衣) 同本义  衰，草雨衣也。秦谓之萆。--《说文》。字亦作蓑。 何蓑何笠。--《诗·小雅·无羊》"
"cnwpyqi5382","junior","N","A","蒿","蒿","hāo","ái","","","蒿〈名〉 (形声。从苃，高声。本义草名。有白蒿、青蒿、牡蒿、臭蒿等多种。特指青蒿) 即青蒿  呦呦鹿鸣，食野之蒿。--《诗·小雅·鹿鸣》 蒿子  蒿〈动〉 今世之仁人，蒿目而忧世之患。--《庄子·骈拇"
"cnwpyqi5383","junior","N","A","蒺","蒺","jí","qí","","","蒺 (形声。从苃，疾声。本义蒺藜) 蒺藜  一年生草本植物，茎横生在地面上，开小黄花，果实也叫蒺藜，有刺，可以入药 像蒺藜的东西。如铁蒺藜'，蒺藜骨朵'旧时一种兵器 蒺 ①一年生草本，茎横卧于地上，羽"
"cnwpyqi5384","junior","N","A","蓠","蓠","lí","ǒu","","","江蓠' 红藻的一种。也叫龙须菜' 古书上说的一种香菜 蓠  〈名〉即'江蓠 '。藻类植物的一种。暗红色。可用来制琼脂"
"cnwpyqi5385","junior","N","B","蒟","蒟","pú","jǔ","","",""
"cnwpyqi5386","junior","N","B","蒡","蒡","chāng","bàng","","","蒡--牛蒡'多年生草本植物，心脏形叶夏季开紫红色小花，果实瘦小 蒡  ［牛蒡］二年生草本植物，叶子是心脏形，初夏开花，紫色，根和嫩叶都可以吃，种子入药。 蒡 1.草名。一名隐莥"
"cnwpyqi5387","junior","N","A","蒹","蒹","jiān","shěng、xǐng","","","蒹  初生的芦苇?  蒹没有长穗的芦苇"
"cnwpyqi5388","junior","N","B","蒴","蒴","dē、dēi","shuò","","","蒴  果实的一种类型  结蒴似荞麦蒴而圆，中有小子，如油子大。--《救荒本草》 蒴苞  蒴果  蒴轴"
"cnwpyqi5389","junior","N","B","蒗","蒗","tái","làng","","","宁蒗' 彝族自治县，在云南 蒗宁蒗彝族自治县，在云南省"
"cnwpyqi5390","junior","N","A","蓥","蓥","yíng","lì","","","蓥  琢磨使发光。亦作莹'  莹，磨也。--《广雅》 蓥（鎣）华蓥山，在四川省和重庆市交界处。 蓥 1.古代一种长颈瓶。短足，似眀。 2.磨拭使光亮。 3.明亮"
"cnwpyqi5391","junior","N","B","颐","颐","wěi、wèi","yí","","","颐  (形声。从页，臣声。臣，面颊，繁化作颐'。本义下巴) 同本义  颐，颌也。--《方言十》 颐，或曰辅车，或曰牙车，或曰颊车。--《释名》 后稷岐颐自求。--《春秋元命苞》 端行颐靋如矢。--《礼"
"cnwpyqi5392","junior","N","B","楔","楔","xiāng","xiē","","","楔  (形声。从木，契声。本义楔子，上粗下锐的小木橛) 同本义  楔，櫼也。--《说文》 复楔齿缀足。--《礼记·檀弓》 大者以为舟航柱梁，小者以为楫楔。--《淮南子》 又如木楔，竹楔 楔形物  楔貌"
"cnwpyqi5393","junior","N","B","楠","楠","kù","nán","","","楠〈名〉 (形声。从木，南声。本义楠木)同本义 时珍曰南方之木，故字从南。--《本草纲目》 文梓榝楠。--《墨子·公输》 江南出楠梓。--《史记·货殖列传》 楠（柟、枏"
"cnwpyqi5394","junior","N","B","楂","楂","shòu","zhā、chá","","","楂  水中木筏  穷岸有盘楂。--何逊《度连圻》 同槎'   楂  果木名  云山得伴松桧老，霜雪自困楂梨粗。--宋·苏轼《四月十一日初食荔枝》 楂（樝） ⒈ ⒉见茬（楂）。 楂 1.木筏。 2.树木"
"cnwpyqi5395","junior","N","B","楝","楝","liào","liàn","","","楝〈名〉 楝树  楝又叫'苦楝'。落叶乔木，羽状复叶，花淡紫色，果实椭圆形黄褐色。果实和根皮均可供药用。木材可供建筑及制器具等用"
"cnwpyqi5396","junior","N","B","楫","楫","xì","jí","","","楫  (形声短的船桨) 同本义。短曰楫，长曰楫  棹，短曰楫，长曰棹。--《韵会》 楫，舟擢也。--《说文》 桧楫桧舟。--《诗·卫风·竹竿》 楫齐扬以容与兮。--《楚辞·哀郢》。注船櫂也。' 亡维楫"
"cnwpyqi5397","junior","N","A","楸","楸","qiū","cùn","","","揪〈名〉 落叶乔木，干高叶大，夏天开黄绿色细花，木材质地致密，可做器具  揪，梓也。--《说文》 望长楸而太息兮。--《楚辞·哀郢》 棋盘  楸落叶乔木，干高叶大，夏季开白色带有紫斑的花，果实细长。木"
"cnwpyqi5398","junior","N","B","椴","椴","bì","duàn","","","椴  椴树属植物的泛称  椴 落叶乔木。木质细密，供建筑、造纸及制作家具、火柴杆等用"
"cnwpyqi5399","junior","N","A","槌","槌","chuí","kòu","","","槌  (形声。从木，追声。本义槌子，敲击工具) 同本义  凿所以入木者，槌叩之也。--汉·王充《论衡》 又如鼓槌;槌杵(棒槌);槌砧(铁锤和铁砧);槌轮(用竹木做成载人或运货的车子);槌棒(敲打用的木"
"cnwpyqi5400","junior","N","B","楯","楯","zè","shǔn、dùn","","",""
"cnwpyqi5401","junior","N","B","皙","皙","mà","xī","","","皙  (形声。从白，析声。日光具有白色'之义。本义皮肤白净) 同本义(白得雅气，好看)  皙，人色白也。--《说文》 扬且之皙也。--《诗·鄘风·君子偕老》 其民皙而瘠。--《周礼·大司徒》 白皙疏眉"
"cnwpyqi5402","junior","N","A","榈","榈","lǘ","yì","","","榈"
"cnwpyqi5403","junior","N","B","槎","槎","tì","chá","","","槎  用刀斧砍斫  山不槎蘖，泽不伐夭。--《国语·鲁语上》 槎  树木的枝桠  又如槎牙(亦作槎桠'。错杂、参差不齐的样子;又指枝叉);槎丫(槎砑。本指树枝的分叉，也指怪石歧出的状态) 同茬'  同"
"cnwpyqi5404","junior","N","B","榉","榉","tán","jǔ","","","榉  榉树  具用材，还供建筑、造船用，分布于中国、日本、朝鲜 榉树，山中处处有之，皮似檀槐，叶如栎槲。--《本草纲目》 榉（櫸） ⒈榉树，落叶乔木，跟'榆'相近。木材坚实、耐水，可作建筑、造船、制家"
"cnwpyqi5405","junior","N","B","楦","楦","yǐng","xuàn","","","楦  (榗俗作楦)木制的鞋楦子  榗，履法也。从木，爰声。--《说文》。字亦作楦。苏俗谓之楦头。削木如履，置履中使履成如式。平直不皴。 又如楦排(鞋楦);楦头(制鞋用的木制模型) 楦  将物体的中空部"
"cnwpyqi5406","junior","N","A","楣","楣","méi","fěi、fēi","","","楣  (形声。从木，眉声。本义屋檐口椽端的横板) 同本义  楣，屋边联也。齐谓之檐，楚谓之梠，秦谓之楣。--《说文》。徐锴曰按尔雅，‘楣谓之梁’谓门上横梁也。' 阳气见于眉(楣)宇之间。--枚乘《七发"
"cnwpyqi5407","junior","N","B","楹","楹","é","yíng","","","楹  (形声。从木，盈声。本义厅堂前部的柱子) 同本义  楹，柱也。--《说文》 旅楹有闲。--《诗·商颂·殷武》 刮楹达乡。--《礼记·明堂位》 丹桓宫楹。--《春秋·庄公二十三年》 又如楹柱(厅堂"
"cnwpyqi5408","junior","N","B","椽","椽","zhì","chuán","","","椽  (形声。从木，彖(畴溄??　)声。本义承屋瓦的圆木) 同本义  椽，榱也。--《说文》 以大宫之椽归，为卢门之椽。--《左传·桓公十四年》 采椽不斫。--《韩非子·五蠹》 架梁之椽，多于机上之工"
"cnwpyqi5409","junior","N","A","裘","裘","qiú","hàn","","","裘〈名〉 (形声。从衣，求声。本义皮衣。古代求'、裘'同字) 同本义  裘，皮衣也。--《说文》 裘所以佐女功助温也。--《白虎通·衣裳》 掌为大裘--《周礼·司裘》。注大裘，黑羔裘。' 世以为裘者。"
"cnwpyqi5410","junior","N","B","剽","剽","kuàng","piāo","","","剽  (形声。从力，票声。本义抢劫) 同本义  勡，劫人也。--《说文》。按，古书多以剽为之。 白昼大都之中，勡吏而夺之金。--《汉书·贾谊传》 俱攻剽为群盗。--《史记·酷吏传》。索隐劫也。 又如剽"
"cnwpyqi5411","junior","N","A","甄","甄","zhēn","fàng","","","甄  审查，鉴别～审。～别。～选。～录（选择录用）。～品（鉴别品评）。～拔（甄别人材而荐举使用）。 制造陶器的转轮；制造陶器～陶（引申为对人的陶冶和造就）。 姓。 甄 ⒈制做陶器的转轮。 ⒉培养，造就"
"cnwpyqi5412","junior","N","A","酮","酮","tóng","jiāo","","","酮〈名〉 一类有机化合物(如丙酮)  但不如醛活泼 酮有机化合物的一类，通式--'。许多酮具有工业价值，其中的丙酮是优良的溶剂"
"cnwpyqi5413","junior","N","B","酰","酰","tú","xiān","","","酰  有机化合物的一类，是脂肪酸的结构式中除羟基时所余下的原子团，通式是·-，也叫酰基'，旧称醯'"
"cnwpyqi5414","junior","N","A","酯","酯","zhǐ","xuān","","","酯  水解时产生一种有机酸(或无机酸)和一种醇(或酚)的化合物  特征的 酯由醇和酸相互作用失去水后生成的一类有机化合物，通式Ｒ-ＣＯＯ-Ｒ'。有的高级酯是脂肪的主要成分。低级酯通常是液体，有香味，常"
"cnwpyqi5415","junior","N","A","酩","酩","mǐng","yīng","","","酩  (形声。从酉，名声。酉'与酒有关) 大醉的样子  暗地里，暗中  酩酊  日夕倒载归，酩酊无所知。--《晋书》"
"cnwpyqi5416","junior","N","A","蜃","蜃","shèn","huò","","","蜃〈名〉 (形声。从虫，辰声。本义大蛤) 同本义 蜃，雉入海化为蜃。--《说文》 蜃，大蛤也。--《周礼·掌蜃》注 小曰蛤，大曰蜃。皆介物，蚌类也。--《国语·晋语》注 旦瓯文蜃。--《周书·王会》"
"cnwpyqi5417","junior","N","B","碛","碛","tuān","qì","","","碛  浅水中的沙石;沙石浅滩  碛，水渚有石者。--《说文》 碛，水中沙也。--《三苍》 吴越谓之濑，中国谓之碛。--《汉书·元帝纪》注 玩其碛砾而不窥玉渊者。--左思《吴都赋》 又如碛沙(水中沙堆)"
"cnwpyqi5418","junior","N","B","碓","碓","lòu","duì","","","碓  用于去掉稻壳的脚踏驱动的倾斜的锤子，落下时砸在石臼中，去掉稻谷的皮  因延力借身重以践碓，而利十倍。--《新论》 碓  舂， 捣  碓房  碓 舂米的设备。用柱子架起一根木杠，杠的前端装一块圆形"
"cnwpyqi5419","junior","N","B","硼","硼","cān","péng","","","硼〈名〉 三价高熔点非金属元素。在自然界中，硼只以其化合物形式存在着(像在硼砂、硼酸中，在植物和动物中只存在有痕量的硼)，通常由电解熔融的氟硼酸钾和氯化钾或热还原它的其 他化合物(如氧化硼)制得，它主"
